n,temps,nb_inter,nb_2opt
27,0.8086667060852051,2,1
27,1.833104133605957,6,1
27,1.251399040222168,6,1
27,2.7296338081359863,8,1
27,3.073467254638672,11,1
27,5.37490701675415,14,1
27,1.5655219554901123,8,1
27,1.3886511325836182,7,1
27,3.559840679168701,11,2
28,1.8856189250946045,6,1
28,4.6509010791778564,14,1
28,1.3718500137329102,5,2
28,1.5854899883270264,6,1
28,2.9117419719696045,10,1
28,2.436959981918335,8,3
28,1.4780349731445312,7,1
28,0.724388837814331,2,1
28,2.9135217666625977,10,1
28,2.018627166748047,8,1
28,1.592768907546997,6,1
28,3.478318214416504,7,1
28,4.804597854614258,14,1
28,1.170206069946289,4,1
28,3.784121036529541,13,1
28,4.766412019729614,14,1
28,5.483327865600586,14,1
28,3.0107569694519043,10,1
28,0.8646976947784424,2,1
28,3.0191850662231445,10,1
29,1.7422969341278076,5,1
29,2.7659170627593994,6,1
29,3.4345738887786865,11,1
29,3.134328842163086,12,1
29,3.7228379249572754,12,1
29,7.033358097076416,17,1
29,3.463301181793213,11,1
29,1.7810168266296387,5,1
29,1.7095348834991455,6,1
29,3.13631272315979,12,1
29,1.1980438232421875,3,1
29,0.7879641056060791,2,1
29,1.9931221008300781,7,1
29,2.4358420372009277,9,3
29,1.7328810691833496,6,1
29,3.058958053588867,8,1
29,2.4161388874053955,9,1
29,1.802065134048462,8,1
29,2.212540864944458,8,1
29,2.7310469150543213,7,1
30,2.552504777908325,9,1
30,2.7674858570098877,8,1
30,3.3840489387512207,10,1
30,2.4675838947296143,7,1
30,5.344063997268677,14,1
30,3.9864659309387207,12,2
30,2.484647750854492,7,1
30,2.7754011154174805,8,1
30,1.1222472190856934,2,1
30,2.3551290035247803,8,1
30,3.261246919631958,8,1
30,3.9704136848449707,10,1
30,2.0674097537994385,7,1
30,2.1171371936798096,7,2
30,2.923941135406494,6,1
30,1.514237880706787,6,2
30,3.2621147632598877,8,1
30,2.107128858566284,9,1
30,4.941884994506836,11,1
30,1.5804221630096436,4,1
2,0.0003750324249267578,0,0
2,0.0003018379211425781,0,0
2,0.0002999305725097656,0,0
2,0.00029397010803222656,0,0
2,0.0002932548522949219,0,0
2,0.0002930164337158203,0,0
2,0.0002930164337158203,0,0
2,0.0002918243408203125,0,0
2,0.0002961158752441406,0,0
2,0.0002951622009277344,0,0
2,0.0002949237823486328,0,0
2,0.00029397010803222656,0,0
2,0.0002989768981933594,0,0
2,0.0003070831298828125,0,0
2,0.00029206275939941406,0,0
2,0.0002899169921875,0,0
2,0.00029397010803222656,0,0
2,0.00029397010803222656,0,0
2,0.0002980232238769531,0,0
2,0.0002970695495605469,0,0
2,0.0002942085266113281,0,0
2,0.0002980232238769531,0,0
2,0.0002942085266113281,0,0
2,0.0002970695495605469,0,0
2,0.000293731689453125,0,0
2,0.0002949237823486328,0,0
2,0.0002892017364501953,0,0
2,0.00028705596923828125,0,0
2,0.00028586387634277344,0,0
2,0.0002868175506591797,0,0
2,0.0003132820129394531,0,0
2,0.0003299713134765625,0,0
2,0.0004956722259521484,0,0
2,0.00030684471130371094,0,0
2,0.0002970695495605469,0,0
2,0.0002951622009277344,0,0
2,0.0002899169921875,0,0
2,0.00028896331787109375,0,0
2,0.00028896331787109375,0,0
2,0.0002899169921875,0,0
2,0.00028777122497558594,0,0
2,0.0002880096435546875,0,0
2,0.00028896331787109375,0,0
2,0.0002989768981933594,0,0
2,0.0002880096435546875,0,0
2,0.0002880096435546875,0,0
2,0.00033593177795410156,0,0
2,0.00030303001403808594,0,0
2,0.0002980232238769531,0,0
2,0.00029730796813964844,0,0
3,0.001077890396118164,0,0
3,0.0016090869903564453,0,0
3,0.0013611316680908203,0,1
3,0.001560211181640625,0,0
3,0.0014338493347167969,0,0
3,0.0007290840148925781,0,0
3,0.0010089874267578125,0,1
3,0.0007071495056152344,0,0
3,0.0009958744049072266,0,1
3,0.0010890960693359375,0,1
3,0.0006971359252929688,0,0
3,0.0006921291351318359,0,0
3,0.0013599395751953125,0,0
3,0.0009758472442626953,0,1
3,0.001377105712890625,0,0
3,0.0009951591491699219,0,1
3,0.0011126995086669922,0,1
3,0.0009369850158691406,0,0
3,0.002496004104614258,1,0
3,0.0013761520385742188,0,0
3,0.000701904296875,0,0
3,0.0007028579711914062,0,0
3,0.0010099411010742188,0,1
3,0.0007791519165039062,0,0
3,0.0014989376068115234,0,0
3,0.0007417201995849609,0,0
3,0.00102996826171875,0,1
3,0.0025222301483154297,1,0
3,0.0008733272552490234,0,0
3,0.0014791488647460938,0,0
3,0.0016131401062011719,0,0
3,0.0010259151458740234,0,1
3,0.0007150173187255859,0,0
3,0.0010752677917480469,0,1
3,0.001020193099975586,0,1
3,0.0007228851318359375,0,0
3,0.0009889602661132812,0,1
3,0.0009911060333251953,0,1
3,0.000985860824584961,0,1
3,0.0006952285766601562,0,0
3,0.0009768009185791016,0,1
3,0.0007128715515136719,0,0
3,0.0013692378997802734,0,0
3,0.0007028579711914062,0,0
3,0.0007069110870361328,0,0
3,0.0014271736145019531,0,0
3,0.001004934310913086,0,1
3,0.0007307529449462891,0,0
3,0.0007169246673583984,0,0
3,0.0013890266418457031,0,0
4,0.0017499923706054688,0,1
4,0.0017158985137939453,0,1
4,0.0022859573364257812,0,0
4,0.004070281982421875,1,1
4,0.0020380020141601562,0,1
4,0.00402522087097168,1,0
4,0.003854036331176758,1,0
4,0.0021829605102539062,0,0
4,0.004019975662231445,1,1
4,0.0021979808807373047,0,0
4,0.00407099723815918,1,1
4,0.002239227294921875,0,0
4,0.0026581287384033203,0,1
4,0.0016818046569824219,0,1
4,0.003608226776123047,1,0
4,0.0027740001678466797,0,0
4,0.0022912025451660156,0,0
4,0.0017161369323730469,0,1
4,0.0035190582275390625,1,0
4,0.0022389888763427734,0,0
4,0.0043659210205078125,1,1
4,0.00598597526550293,2,0
4,0.0022382736206054688,0,0
4,0.005051136016845703,1,1
4,0.0019571781158447266,0,1
4,0.002246856689453125,0,0
4,0.002712726593017578,0,0
4,0.0025641918182373047,0,0
4,0.004853010177612305,1,1
4,0.001692056655883789,0,1
4,0.002151012420654297,0,0
4,0.0022857189178466797,0,0
4,0.0030450820922851562,0,1
4,0.0019130706787109375,0,1
4,0.003165006637573242,0,0
4,0.0026159286499023438,0,0
4,0.002017974853515625,0,1
4,0.002156972885131836,0,0
4,0.0045490264892578125,0,0
4,0.0021209716796875,0,0
4,0.0025720596313476562,0,1
4,0.0032172203063964844,0,0
4,0.0022439956665039062,0,1
4,0.002231121063232422,0,1
4,0.004765033721923828,1,0
4,0.002259969711303711,0,0
4,0.0036649703979492188,1,0
4,0.002149343490600586,0,0
4,0.002095937728881836,0,0
4,0.0034339427947998047,1,0
5,0.005269050598144531,1,0
5,0.003280162811279297,0,0
5,0.0032639503479003906,0,0
5,0.005448102951049805,1,1
5,0.010253190994262695,3,1
5,0.0038728713989257812,0,1
5,0.0077588558197021484,2,1
5,0.003688812255859375,0,1
5,0.003804922103881836,0,1
5,0.013396978378295898,2,0
5,0.0032279491424560547,0,0
5,0.003219127655029297,0,0
5,0.005162954330444336,1,0
5,0.0036568641662597656,0,1
5,0.0040950775146484375,0,1
5,0.002644062042236328,0,1
5,0.003949165344238281,0,1
5,0.0051839351654052734,0,0
5,0.005753278732299805,1,1
5,0.0035889148712158203,0,1
5,0.009365081787109375,3,0
5,0.0033409595489501953,0,0
5,0.007895946502685547,2,1
5,0.0056610107421875,1,1
5,0.007281064987182617,2,0
5,0.0033981800079345703,0,0
5,0.0069963932037353516,2,0
5,0.003490924835205078,0,1
5,0.0034911632537841797,0,1
5,0.003171682357788086,0,0
5,0.0025179386138916016,0,1
5,0.005064964294433594,1,0
5,0.005691051483154297,1,1
5,0.009270906448364258,3,1
5,0.00777125358581543,2,1
5,0.009313821792602539,3,0
5,0.007115840911865234,2,0
5,0.005053043365478516,0,0
5,0.0025169849395751953,0,1
5,0.006616115570068359,1,1
5,0.00565791130065918,1,1
5,0.0026051998138427734,0,1
5,0.0037839412689208984,0,1
5,0.008160114288330078,2,1
5,0.005073070526123047,1,0
5,0.0031538009643554688,0,0
5,0.0034890174865722656,0,1
5,0.003557920455932617,0,1
5,0.00910329818725586,1,0
5,0.002513885498046875,0,1
6,0.00956583023071289,0,0
6,0.0054471492767333984,0,0
6,0.012594223022460938,1,0
6,0.007428884506225586,0,1
6,0.0045528411865234375,0,0
6,0.006932973861694336,0,0
6,0.007503986358642578,0,0
6,0.007008790969848633,0,0
6,0.017336130142211914,2,0
6,0.009595155715942383,2,0
6,0.012225866317749023,1,0
6,0.01034688949584961,2,1
6,0.009387016296386719,1,1
6,0.013125896453857422,1,1
6,0.013374805450439453,1,1
6,0.007169008255004883,0,0
6,0.008671998977661133,1,1
6,0.018270254135131836,2,1
6,0.02118706703186035,2,0
6,0.01248311996459961,2,1
6,0.008420944213867188,0,0
6,0.00504302978515625,0,1
6,0.010170221328735352,2,0
6,0.005009174346923828,0,1
6,0.0073337554931640625,1,0
6,0.012903928756713867,1,1
6,0.005074977874755859,0,1
6,0.0044710636138916016,0,0
6,0.013888835906982422,1,1
6,0.012978315353393555,2,1
6,0.01270294189453125,1,1
6,0.007658958435058594,1,1
6,0.007565021514892578,1,1
6,0.014293909072875977,3,1
6,0.0052831172943115234,0,1
6,0.013068199157714844,1,1
6,0.007375955581665039,0,1
6,0.005081892013549805,0,1
6,0.008178949356079102,1,1
6,0.007497072219848633,0,1
6,0.02480006217956543,3,0
6,0.012283802032470703,1,0
6,0.0037469863891601562,0,1
6,0.004970073699951172,0,1
6,0.012577056884765625,1,0
6,0.024892807006835938,3,1
6,0.005076885223388672,0,1
6,0.00493621826171875,0,1
6,0.005068778991699219,0,1
6,0.01986098289489746,2,0
7,0.01289820671081543,1,1
7,0.023452281951904297,1,0
7,0.009835004806518555,0,1
7,0.01117706298828125,1,1
7,0.010402202606201172,1,1
7,0.006973981857299805,0,1
7,0.016345977783203125,1,1
7,0.010315179824829102,1,1
7,0.009552955627441406,1,0
7,0.044296979904174805,5,1
7,0.024183034896850586,2,0
7,0.018015146255493164,1,1
7,0.010651111602783203,1,1
7,0.02476811408996582,2,0
7,0.02320718765258789,2,1
7,0.02381420135498047,1,0
7,0.0065898895263671875,0,1
7,0.019798994064331055,1,1
7,0.016050100326538086,1,1
7,0.006644010543823242,0,1
7,0.008983850479125977,0,0
7,0.006852149963378906,0,1
7,0.01609492301940918,1,0
7,0.009705066680908203,0,1
7,0.010283708572387695,1,1
7,0.022281169891357422,2,0
7,0.04032421112060547,4,1
7,0.023435592651367188,2,1
7,0.01641225814819336,1,1
7,0.009144067764282227,0,0
7,0.011539936065673828,0,1
7,0.029870033264160156,3,0
7,0.016466379165649414,1,0
7,0.013972997665405273,2,1
7,0.009180068969726562,0,0
7,0.02320718765258789,2,1
7,0.009383201599121094,0,1
7,0.011505842208862305,0,1
7,0.035608768463134766,2,0
7,0.015115976333618164,2,1
7,0.023321151733398438,2,1
7,0.03397822380065918,2,1
7,0.0067098140716552734,0,1
7,0.008339881896972656,0,1
7,0.007467985153198242,0,1
7,0.008835077285766602,0,0
7,0.019403696060180664,1,1
7,0.006919145584106445,0,1
7,0.016681909561157227,1,1
7,0.01684403419494629,1,0
8,0.013194084167480469,0,1
8,0.0467219352722168,4,1
8,0.020879745483398438,1,1
8,0.012928962707519531,1,1
8,0.017503976821899414,2,1
8,0.04742097854614258,2,1
8,0.03151822090148926,1,1
8,0.028870105743408203,2,1
8,0.020395994186401367,1,1
8,0.04461789131164551,2,1
8,0.029554128646850586,2,1
8,0.008816242218017578,0,1
8,0.020797014236450195,1,0
8,0.020362138748168945,1,1
8,0.05823087692260742,3,1
8,0.009956121444702148,0,1
8,0.012708902359008789,1,1
8,0.023363113403320312,1,1
8,0.028794288635253906,2,1
8,0.03770089149475098,3,1
8,0.01746201515197754,2,1
8,0.04649090766906738,2,1
8,0.013918876647949219,0,2
8,0.019802093505859375,1,0
8,0.019857168197631836,1,1
8,0.008659839630126953,0,1
8,0.030385971069335938,2,1
8,0.011280059814453125,0,0
8,0.029034137725830078,2,1
8,0.014461994171142578,0,1
8,0.011799097061157227,0,0
8,0.016437053680419922,0,1
8,0.013020992279052734,1,1
8,0.011185169219970703,0,1
8,0.021917104721069336,1,0
8,0.012603044509887695,0,1
8,0.05740976333618164,3,0
8,0.011580944061279297,0,0
8,0.020185232162475586,3,0
8,0.030189037322998047,1,0
8,0.012929201126098633,1,1
8,0.03919696807861328,3,1
8,0.04227495193481445,2,1
8,0.028406620025634766,2,1
8,0.016577959060668945,2,1
8,0.027016878128051758,2,0
8,0.01234292984008789,1,1
8,0.04146265983581543,2,0
8,0.014294862747192383,0,0
8,0.055107831954956055,3,1
9,0.03828573226928711,2,1
9,0.03869891166687012,2,1
9,0.023075103759765625,0,1
9,0.022943973541259766,2,1
9,0.017753124237060547,0,1
9,0.014355897903442383,0,0
9,0.062262773513793945,4,1
9,0.057170867919921875,4,1
9,0.05420422554016113,2,0
9,0.05147910118103027,2,1
9,0.02448105812072754,1,1
9,0.010679006576538086,0,1
9,0.024414777755737305,1,1
9,0.05386996269226074,4,1
9,0.02428603172302246,1,1
9,0.08606100082397461,4,1
9,0.018911361694335938,0,0
9,0.04564023017883301,3,1
9,0.011748075485229492,0,1
9,0.015679121017456055,1,1
9,0.014548063278198242,0,1
9,0.024486064910888672,1,1
9,0.03563499450683594,1,1
9,0.0385441780090332,1,1
9,0.021457195281982422,0,1
9,0.051280975341796875,2,0
9,0.014757871627807617,0,1
9,0.045916080474853516,3,1
9,0.02641892433166504,1,1
9,0.015388965606689453,0,1
9,0.020689010620117188,2,1
9,0.014706134796142578,0,1
9,0.052102088928222656,2,1
9,0.04830169677734375,3,1
9,0.014734029769897461,0,1
9,0.036234140396118164,2,1
9,0.01706218719482422,0,1
9,0.014740943908691406,0,1
9,0.04309511184692383,3,1
9,0.015394210815429688,1,1
9,0.03545403480529785,1,1
9,0.027563810348510742,1,1
9,0.04348015785217285,3,1
9,0.03671002388000488,2,1
9,0.08657526969909668,4,1
9,0.035832881927490234,2,1
9,0.024058103561401367,1,1
9,0.02537703514099121,1,1
9,0.06569194793701172,3,1
9,0.03769111633300781,1,0
10,0.024761676788330078,0,1
10,0.04295611381530762,1,1
10,0.04348897933959961,1,1
10,0.040511131286621094,2,1
10,0.041541099548339844,1,1
10,0.04265093803405762,2,0
10,0.023235082626342773,0,1
10,0.017754793167114258,0,1
10,0.042665958404541016,1,1
10,0.16246604919433594,5,1
10,0.04301619529724121,2,1
10,0.028788089752197266,1,1
10,0.0180661678314209,0,1
10,0.04119586944580078,1,1
10,0.06419897079467773,2,1
10,0.09404516220092773,4,0
10,0.013402223587036133,0,1
10,0.03986215591430664,2,0
10,0.0190122127532959,0,1
10,0.061309099197387695,2,0
10,0.0808708667755127,3,0
10,0.07578897476196289,5,1
10,0.0290830135345459,1,1
10,0.06771564483642578,4,1
10,0.0600430965423584,2,1
10,0.029029130935668945,1,1
10,0.07870888710021973,3,1
10,0.0178070068359375,0,1
10,0.02879786491394043,1,1
10,0.025321006774902344,0,1
10,0.041811227798461914,2,1
10,0.060449838638305664,2,1
10,0.05963397026062012,1,1
10,0.029276132583618164,1,0
10,0.06826663017272949,4,1
10,0.05529212951660156,3,1
10,0.024218082427978516,0,1
10,0.04053688049316406,2,1
10,0.028097867965698242,1,0
10,0.06333279609680176,2,1
10,0.0798640251159668,3,0
10,0.027097702026367188,0,1
10,0.03158712387084961,1,1
10,0.018163204193115234,0,1
10,0.017966032028198242,0,1
10,0.040676116943359375,2,1
10,0.06610918045043945,2,1
10,0.042417049407958984,1,1
10,0.05488395690917969,3,1
10,0.08017420768737793,3,1
11,0.049508094787597656,2,1
11,0.1181790828704834,4,1
11,0.06841206550598145,2,1
11,0.06719493865966797,3,1
11,0.06216716766357422,2,1
11,0.05033540725708008,1,1
11,0.07422614097595215,2,1
11,0.07277417182922363,2,1
11,0.10163116455078125,2,1
11,0.15715622901916504,2,1
11,0.08562564849853516,4,1
11,0.052262067794799805,2,1
11,0.06228280067443848,3,1
11,0.04839611053466797,2,0
11,0.09481596946716309,3,1
11,0.09297704696655273,3,1
11,0.033843994140625,1,1
11,0.028050899505615234,0,1
11,0.07325482368469238,2,1
11,0.027211904525756836,0,1
11,0.07347488403320312,2,1
11,0.24592208862304688,7,0
11,0.13417291641235352,5,1
11,0.02668166160583496,0,0
11,0.03819704055786133,1,1
11,0.08940386772155762,3,0
11,0.03537631034851074,1,1
11,0.034803152084350586,1,1
11,0.09720087051391602,2,1
11,0.11284685134887695,4,1
11,0.07109522819519043,2,1
11,0.04799175262451172,2,1
11,0.06892204284667969,2,1
11,0.020990848541259766,0,1
11,0.04762768745422363,2,1
11,0.35680723190307617,8,0
11,0.07726716995239258,2,1
11,0.05661320686340332,1,1
11,0.09259796142578125,5,1
11,0.037421226501464844,1,1
11,0.048931121826171875,2,1
11,0.07259893417358398,2,0
11,0.11716699600219727,4,1
11,0.029846668243408203,0,1
11,0.020579099655151367,0,1
11,0.049397945404052734,1,1
11,0.09702610969543457,3,1
11,0.0930318832397461,3,2
11,0.15723800659179688,4,1
11,0.09004712104797363,3,1
12,0.0897681713104248,2,1
12,0.0786590576171875,1,1
12,0.05599784851074219,1,1
12,0.18067002296447754,4,0
12,0.17757487297058105,4,1
12,0.12718582153320312,4,0
12,0.08061909675598145,2,1
12,0.06286382675170898,1,1
12,0.04725503921508789,0,1
12,0.03267407417297363,0,1
12,0.0724799633026123,3,1
12,0.11031198501586914,2,1
12,0.10583186149597168,3,1
12,0.15950679779052734,5,1
12,0.13189482688903809,4,1
12,0.17917799949645996,4,1
12,0.2822730541229248,7,0
12,0.08036613464355469,2,1
12,0.0555262565612793,1,1
12,0.04096722602844238,1,1
12,0.13097190856933594,4,1
12,0.07820701599121094,1,1
12,0.21425676345825195,5,1
12,0.026702880859375,1,1
12,0.21287918090820312,5,1
12,0.10848402976989746,2,1
12,0.09150910377502441,4,1
12,0.07466506958007812,1,1
12,0.10942983627319336,3,1
12,0.14368319511413574,3,1
12,0.15710902214050293,5,0
12,0.033850908279418945,0,1
12,0.024650096893310547,0,1
12,0.2814638614654541,5,0
12,0.08292198181152344,2,1
12,0.05683112144470215,1,1
12,0.08471083641052246,2,1
12,0.04226088523864746,0,1
12,0.13229680061340332,4,1
12,0.12896990776062012,4,1
12,0.04255509376525879,1,1
12,0.10134387016296387,1,1
12,0.10909581184387207,3,1
12,0.1056067943572998,3,1
12,0.0734548568725586,3,1
12,0.05881094932556152,1,1
12,0.21020793914794922,5,1
12,0.07920980453491211,1,1
12,0.0583958625793457,1,1
12,0.05570197105407715,1,1
13,0.12098813056945801,3,1
13,0.16894078254699707,3,1
13,0.24100708961486816,5,0
13,0.03760719299316406,0,1
13,0.06857109069824219,2,1
13,0.06741690635681152,2,1
13,0.12070727348327637,3,1
13,0.04885578155517578,1,1
13,0.02890324592590332,0,1
13,0.0493922233581543,1,2
13,0.08486199378967285,1,1
13,0.06855130195617676,1,1
13,0.09581899642944336,2,1
13,0.06833314895629883,2,3
13,0.17051482200622559,3,1
13,0.13127779960632324,2,1
13,0.15106892585754395,4,1
13,0.06534910202026367,1,1
13,0.06854605674743652,1,1
13,0.08591675758361816,1,1
13,0.18011212348937988,5,1
13,0.12218093872070312,3,1
13,0.06598401069641113,1,1
13,0.09579706192016602,2,1
13,0.25046706199645996,5,1
13,0.0373079776763916,0,1
13,0.10425496101379395,2,1
13,0.055212974548339844,3,1
13,0.1254739761352539,3,1
13,0.1679670810699463,5,1
13,0.25249171257019043,5,1
13,0.06879997253417969,1,1
13,0.047385215759277344,2,1
13,0.0843820571899414,1,1
13,0.05018115043640137,0,1
13,0.08706402778625488,1,1
13,0.09770894050598145,2,1
13,0.20772981643676758,4,0
13,0.12192988395690918,3,1
13,0.09814882278442383,2,1
13,0.12457990646362305,2,1
13,0.12412309646606445,3,1
13,0.0667269229888916,2,1
13,0.20393800735473633,4,1
13,0.03849029541015625,0,1
13,0.09794092178344727,2,1
13,0.15102934837341309,4,1
13,0.17909598350524902,5,1
13,0.12427067756652832,2,1
13,0.24862909317016602,5,1
14,0.07448196411132812,1,1
14,0.05488896369934082,0,1
14,0.09754300117492676,1,0
14,0.09678888320922852,1,1
14,0.09255194664001465,3,1
14,0.2290177345275879,4,1
14,0.10627412796020508,2,1
14,0.3004782199859619,4,1
14,0.27160120010375977,5,1
14,0.04348492622375488,0,1
14,0.35541200637817383,5,0
14,0.18910479545593262,3,1
14,0.35259389877319336,5,1
14,0.09630393981933594,1,1
14,0.0993049144744873,1,1
14,0.1058042049407959,2,1
14,0.32448792457580566,6,1
14,0.22583723068237305,4,0
14,0.15173602104187012,2,1
14,0.23849987983703613,3,0
14,0.18350696563720703,3,1
14,0.20636224746704102,5,1
14,0.10242581367492676,1,1
14,0.10734009742736816,2,1
14,0.0758211612701416,2,1
14,0.10995817184448242,2,1
14,0.23541712760925293,4,1
14,0.14728808403015137,2,1
14,0.4229471683502197,6,1
14,0.14949607849121094,2,1
14,0.04410696029663086,0,1
14,0.20673203468322754,5,1
14,0.28818416595458984,5,1
14,0.1476891040802002,2,1
14,0.19580388069152832,3,1
14,0.1095578670501709,2,1
14,0.11171627044677734,2,0
14,0.2950761318206787,5,1
14,0.053725242614746094,1,1
14,0.42466092109680176,6,1
14,0.2903921604156494,7,2
14,0.20086193084716797,3,1
14,0.10768628120422363,2,1
14,0.3096740245819092,4,1
14,0.20870685577392578,3,1
14,0.15301895141601562,2,1
14,0.1436169147491455,5,1
14,0.14574790000915527,3,1
14,0.19472074508666992,3,1
14,0.19185400009155273,3,1
15,0.11551380157470703,1,1
15,0.5972368717193604,8,1
15,0.2661418914794922,4,1
15,0.2645070552825928,4,1
15,0.11557388305664062,1,1
15,0.4146769046783447,5,1
15,0.3497169017791748,4,1
15,0.21991205215454102,3,1
15,0.32031679153442383,5,1
15,0.16868996620178223,2,1
15,0.11542296409606934,1,1
15,0.14508605003356934,1,1
15,0.3170740604400635,7,0
15,0.2278740406036377,3,1
15,0.3455212116241455,4,1
15,0.23623895645141602,5,1
15,0.6045629978179932,8,0
15,0.0654442310333252,0,1
15,0.12202906608581543,2,1
15,0.19697999954223633,4,1
15,0.3152930736541748,5,1
15,0.05013394355773926,0,1
15,0.34009313583374023,4,1
15,0.12360477447509766,2,1
15,0.46835994720458984,6,1
15,0.3375418186187744,4,1
15,0.12582993507385254,2,1
15,0.12284111976623535,2,1
15,0.2199559211730957,3,1
15,0.31901001930236816,5,1
15,0.2230210304260254,3,1
15,0.11420702934265137,1,1
15,0.404587984085083,5,1
15,0.22153210639953613,3,2
15,0.337050199508667,4,1
15,0.1317739486694336,2,1
15,0.27410030364990234,4,1
15,0.31014490127563477,5,1
15,0.3114490509033203,5,1
15,0.30379199981689453,5,1
15,0.0757439136505127,0,1
15,0.23901987075805664,5,2
15,0.18968605995178223,4,1
15,0.038127899169921875,0,1
15,0.22412896156311035,3,1
15,0.15794801712036133,2,1
15,0.4670982360839844,8,1
15,0.20824027061462402,3,1
15,0.13802099227905273,1,1
15,0.1619572639465332,2,0
16,0.2890958786010742,4,1
16,0.13872909545898438,2,1
16,0.306262731552124,3,1
16,0.05779314041137695,0,1
16,0.21236395835876465,4,1
16,0.153609037399292,1,1
16,0.2302079200744629,2,1
16,0.4622650146484375,7,1
16,0.7770359516143799,10,1
16,0.0883491039276123,0,1
16,0.5021698474884033,6,1
16,0.3450050354003906,5,1
16,0.17505717277526855,2,1
16,0.12579917907714844,1,1
16,0.7259268760681152,9,1
16,0.3683340549468994,3,1
16,0.43182992935180664,5,0
16,0.09476089477539062,2,1
16,0.09438204765319824,1,1
16,0.4490938186645508,7,1
16,0.28834104537963867,4,1
16,0.09309840202331543,1,1
16,0.45604395866394043,4,1
16,0.350506067276001,5,1
16,0.13038086891174316,1,1
16,0.43359804153442383,5,1
16,0.5050969123840332,6,1
16,0.35550808906555176,5,1
16,0.3502509593963623,5,1
16,0.29408693313598633,4,1
16,0.15364885330200195,1,1
16,0.1810920238494873,2,1
16,0.23709797859191895,3,1
16,0.12203788757324219,1,1
16,0.12585115432739258,1,1
16,0.22997689247131348,2,1
16,0.22468304634094238,2,0
16,0.17490816116333008,2,1
16,0.4457859992980957,7,1
16,0.2903099060058594,6,1
16,0.05470013618469238,0,1
16,0.1784069538116455,2,1
16,0.6596300601959229,8,1
16,0.17682886123657227,2,1
16,0.23140478134155273,3,1
16,0.3428359031677246,5,1
16,0.5828657150268555,7,1
16,0.2985508441925049,3,1
16,0.09509086608886719,1,1
16,0.2924649715423584,4,1
17,0.1401369571685791,1,1
17,0.1385509967803955,1,1
17,0.13625383377075195,1,1
17,0.44058799743652344,6,1
17,0.40252208709716797,4,1
17,0.14367103576660156,1,1
17,0.3236050605773926,4,1
17,0.319932222366333,4,1
17,0.4880101680755615,5,1
17,0.25688695907592773,2,1
17,0.0770118236541748,0,1
17,0.142974853515625,1,1
17,0.4124288558959961,4,2
17,0.20195412635803223,2,1
17,0.20432591438293457,2,1
17,0.4079620838165283,4,1
17,0.15585803985595703,2,1
17,0.2695038318634033,2,2
17,0.6486592292785645,7,1
17,0.6453561782836914,7,1
17,0.5722010135650635,6,1
17,0.10763788223266602,1,1
17,0.49013185501098633,5,1
17,0.13698792457580566,1,1
17,0.17868804931640625,1,1
17,0.2067558765411377,2,2
17,0.13986611366271973,1,1
17,0.6184089183807373,4,1
17,0.4953925609588623,5,1
17,0.6501429080963135,7,1
17,0.9063220024108887,8,1
17,0.2551591396331787,2,1
17,0.3225102424621582,4,1
17,0.3341691493988037,3,1
17,0.2639119625091553,3,1
17,0.20421290397644043,2,1
17,0.33177876472473145,3,1
17,0.73095703125,8,1
17,0.49082279205322266,5,1
17,0.07751798629760742,0,1
17,0.563554048538208,6,1
17,0.23859524726867676,4,1
17,0.34227991104125977,3,1
17,0.2441878318786621,4,1
17,0.6554791927337646,7,1
17,0.562889814376831,6,1
17,0.3816952705383301,5,1
17,0.17391514778137207,1,1
17,0.33515024185180664,3,2
17,0.32949399948120117,3,1
18,0.9384951591491699,6,1
18,0.29004502296447754,3,1
18,0.30218505859375,3,1
18,0.14235925674438477,2,1
18,0.5522608757019043,4,1
18,0.4454331398010254,4,1
18,0.2361760139465332,1,1
18,0.4493999481201172,4,1
18,0.3542170524597168,4,1
18,0.3464701175689697,4,1
18,0.541193962097168,5,1
18,0.27383995056152344,2,1
18,0.8809130191802979,7,1
18,0.8838999271392822,7,1
18,0.5544397830963135,7,1
18,0.3406839370727539,2,1
18,0.7622919082641602,6,1
18,0.8231260776519775,6,1
18,0.41601109504699707,3,1
18,0.25843000411987305,2,1
18,0.6393821239471436,6,1
18,0.36101198196411133,6,1
18,0.9630050659179688,10,1
18,0.62611985206604,6,1
18,1.0785069465637207,9,1
18,0.5554440021514893,4,1
18,0.700998067855835,7,1
18,0.4131431579589844,5,1
18,0.7717702388763428,6,1
18,0.36073994636535645,4,1
18,0.3533051013946533,4,1
18,0.42638206481933594,5,1
18,0.5476837158203125,4,1
18,0.4792799949645996,6,1
18,0.29326891899108887,3,1
18,0.277987003326416,2,1
18,0.21584010124206543,3,1
18,0.3673591613769531,3,1
18,0.6281752586364746,6,1
18,0.6251909732818604,6,1
18,0.21677684783935547,2,1
18,0.19254302978515625,1,1
18,0.21394801139831543,3,1
18,1.0892457962036133,9,1
18,0.4463529586791992,4,1
18,0.5781669616699219,7,1
18,0.5257658958435059,5,1
18,0.7910730838775635,8,1
18,0.4166746139526367,5,1
18,0.29163217544555664,3,1
20,0.509030818939209,3,1
20,0.28811001777648926,1,1
20,0.6163730621337891,5,1
20,0.27698278427124023,1,2
20,1.1689720153808594,6,1
20,0.5954098701477051,3,2
20,0.56396484375,3,1
